,Zip_Code,Date,Sales_Count,%_Home_Increasing,%_Home_Decreasing,Price_to_Rent_Ratio,Median_Rental_Studio,Median_Rental_1B,Median_Rental_2B,Median_Rental_3B,Median_Rental_DupTrip,Median_Rental_SingleFam,Median_Listing_2B,Median_Listing_3B,Median_Listing_5B+,Median_Listing_DupTrip,Median_Listing_SingleFam,Median_Sold_Condo,Median_Sold_SingleFam,Home_Value_1B,Home_Value_2B,Home_Value_3B,Home_Value_4B,Home_Value_5B+,Home_Value_DupTrip,Home_Value_SingleFam
1812,90035,2019-04-30,19.0,53.87,37.78,23.37,,2.72222222222222,2.64716494845361,2.51851851851852,,2.91795665634675,641.0256410256401,,,,855.215220685829,,,656048.0,1102087.0,1592146.0,2109025.0,2876508.0,922590.0,1718008.0
1813,90035,2019-05-31,17.0,1.43,98.38,7.8,,2.84625641025641,2.63214285714286,2.7298387096774195,,2.8947368421052597,662.10810810811,,,,859.99164821303,,,653991.0,1104361.0,1600039.0,2126972.0,2903968.0,926294.0,1728367.0
1814,90035,2019-06-30,14.0,1.32,98.43,7.82,,2.82352941176471,2.66876080380294,2.70967741935484,,2.85474391267842,661.58940397351,,,,851.6213560432359,,,654170.0,1107918.0,1610151.0,2146919.0,2928690.0,929499.0,1740974.0
1815,90035,2019-07-31,21.0,1.18,98.66,7.78,,2.93823529411765,2.695,2.7307483731019504,,2.98400345156789,654.96688741722,,,,879.007238883144,,,652241.0,1111194.0,1633370.0,2165627.0,2955136.0,934446.0,1765817.0
1816,90035,2019-08-31,20.0,,,,,2.7708333333333304,2.80898876404494,3.05047143649473,,2.91728896103896,653.90173617326,,,,898.4375,,,650629.0,1113928.0,1657105.0,2187243.0,2995540.0,939525.0,1791501.0
1817,90035,2019-09-30,14.0,,,,,2.78571428571429,2.7327868852459,3.20572303547683,,2.91728896103896,,,,,931.034482758621,,,651796.0,1117507.0,1684595.0,2211144.0,3040191.0,945914.0,1820592.0
1818,90035,2019-10-31,20.0,,,,,2.74166666666667,2.7333333333333303,3.46944444444444,,3.1030018863817697,,,,,920.4303024387519,,,656483.0,1122104.0,1702807.0,2231755.0,3079957.0,949560.0,1840107.0
1819,90035,2019-11-30,13.0,,,,,2.83448275862069,2.7260714285714305,3.34957369062119,,2.9153939688716,,,,,928.612884503773,,,661071.0,1124611.0,1719049.0,2246518.0,3099077.0,951044.0,1856077.0
1820,90035,2019-12-31,15.0,,,,,2.93985401459854,2.63763377568493,3.3700656052484197,,2.8505431258106397,,,,,914.553152778202,,,664952.0,1129816.0,1738998.0,2268983.0,3130327.0,954362.0,1877288.0
1821,90035,2020-01-31,17.0,,,,,,,,,,,,,,,,,667647.0,1136959.0,1761218.0,2300919.0,3163315.0,959476.0,1902691.0
1822,90035,2020-02-29,12.0,,,,,,,,,,,,,,,,,670756.0,1148986.0,1788159.0,2339523.0,3210328.0,969329.0,1933784.0
1823,90035,2020-03-31,9.0,,,,,,,,,,,,,,,,,,,,,,,
1824,90036,2008-03-31,3.0,31.84,55.94,,,,,,,,,,,,,,,484305.0,461880.0,804692.0,804452.0,878898.0,640382.0,734470.0
1825,90036,2008-04-30,10.0,20.12,72.22,,,,,,,,,,,,,,,474075.0,453429.0,794019.0,799435.0,871493.0,627717.0,725202.0
1826,90036,2008-05-31,9.0,11.37,83.79,,,,,,,,,,,,,,,462272.0,444306.0,779559.0,790298.0,859167.0,613639.0,712574.0
1827,90036,2008-06-30,12.0,7.63,88.87,,,,,,,,,,,,,,,452738.0,437876.0,769163.0,785642.0,853872.0,604590.0,704053.0
1828,90036,2008-07-31,12.0,7.01,90.53,,,,,,,,,,,,,,,443588.0,432672.0,756808.0,778876.0,844447.0,595892.0,693913.0
1829,90036,2008-08-31,9.0,5.65,91.66,,,,,,,,,,,,,,,435955.0,428193.0,746928.0,775024.0,837755.0,589207.0,686445.0
1830,90036,2008-09-30,8.0,4.43,92.78,,,,,,,,,,,,,,,431891.0,425144.0,742286.0,770360.0,826844.0,585464.0,682973.0
1831,90036,2008-10-31,9.0,3.95,93.53,,,,,,,,,,,,,,,428845.0,419678.0,734475.0,762633.0,815837.0,579442.0,676492.0
1832,90036,2008-11-30,5.0,3.37,94.45,,,,,,,,,,,,,,,428329.0,414104.0,726460.0,753212.0,806107.0,572820.0,669700.0
1833,90036,2008-12-31,8.0,3.2,94.08,,,,,,,,,,,,,,,424039.0,405394.0,707161.0,737099.0,790234.0,559307.0,653036.0
1834,90036,2009-01-31,6.0,4.15,93.46,,,,,,,,,,,,,,,424291.0,400732.0,698927.0,731401.0,783147.0,551685.0,646871.0
1835,90036,2009-02-28,2.0,5.35,92.13,,,,,,,,,,,,,,,424391.0,397641.0,693324.0,728293.0,778503.0,547371.0,642009.0
1836,90036,2009-03-31,5.0,6.5,90.84,,,,,,,,,,,,,,,426194.0,399465.0,697474.0,731462.0,775256.0,547254.0,644795.0
1837,90036,2009-04-30,6.0,8.99,86.65,,,,,,,,,,,,,,,427738.0,400262.0,696291.0,730125.0,766733.0,545004.0,642813.0
1838,90036,2009-05-31,10.0,13.55,80.69,,,,,,,,,,,,,,,430290.0,401771.0,698213.0,732593.0,760740.0,544658.0,644073.0
1839,90036,2009-06-30,7.0,18.79,74.91,,,,,,,,,,,,,,,428493.0,404428.0,703846.0,738844.0,754679.0,542198.0,649252.0
1840,90036,2009-07-31,9.0,22.85,71.13,,,,,,,,,,,,,,,427544.0,408459.0,717618.0,751150.0,753396.0,543724.0,661036.0
1841,90036,2009-08-31,15.0,27.65,64.76,,,,,,,,,,,,,,,426896.0,413365.0,728015.0,760633.0,749778.0,544961.0,669306.0
1842,90036,2009-09-30,6.0,30.68,62.0,,,,,,,,,,,,,,,429644.0,414906.0,734697.0,767993.0,751593.0,546891.0,675515.0
1843,90036,2009-10-31,9.0,32.38,59.21,,,,,,,,,,,,,,,432746.0,417369.0,736546.0,772946.0,754128.0,549050.0,678450.0
1844,90036,2009-11-30,8.0,32.96,59.69,,,,,,,,,,,,,,,436202.0,418519.0,739631.0,782248.0,761299.0,550962.0,683358.0
1845,90036,2009-12-31,17.0,35.96,55.94,,,,,,,,,,,,,,,440279.0,423421.0,743949.0,792130.0,773663.0,556932.0,688616.0
1846,90036,2010-01-31,18.0,35.21,55.91,,,,,,,,,,,,,,,440768.0,426164.0,743622.0,797996.0,779634.0,558582.0,689060.0
1847,90036,2010-02-28,11.0,37.83,51.92,,,,,,,,,,,,,,,438314.0,426773.0,740379.0,796934.0,778943.0,556038.0,686494.0
1848,90036,2010-03-31,15.0,36.98,51.24,,,,,,,,,,,,,,,437810.0,426352.0,735922.0,797661.0,780059.0,553912.0,683401.0
1849,90036,2010-04-30,17.0,41.74,44.67,,,,,,,,,,,,,,,437607.0,427061.0,736939.0,801831.0,784455.0,554539.0,685351.0
1850,90036,2010-05-31,10.0,42.97,43.89,,,,,,,,,,,,,,,442210.0,431404.0,741750.0,808966.0,793265.0,558612.0,690295.0
1851,90036,2010-06-30,17.0,41.98,44.64,,,,,,,,,,,,,,462.00881057269004,443907.0,430690.0,738652.0,805711.0,793166.0,556776.0,686682.0
1852,90036,2010-07-31,14.0,37.04,49.91,,,,,,,,,,,,,,,444054.0,427157.0,729488.0,801843.0,793576.0,550389.0,679445.0
1853,90036,2010-08-31,13.0,31.29,55.67,,,,,,,,,,,,,,,441782.0,420824.0,718707.0,798292.0,790870.0,542351.0,671401.0
1854,90036,2010-09-30,8.0,31.43,56.76,,,,,,,,,,,,,,,435836.0,418763.0,708567.0,800441.0,789702.0,533806.0,661511.0
1855,90036,2010-10-31,9.0,28.7,58.8,20.29,,,,,,,,,,,,,,430240.0,419456.0,703641.0,803552.0,789854.0,527746.0,654770.0
1856,90036,2010-11-30,11.0,33.84,54.85,20.19,,,,,,,,,,,,,,420458.0,420004.0,700317.0,803857.0,790660.0,519680.0,648145.0
1857,90036,2010-12-31,11.0,37.18,51.24,20.07,,,,,,,,,,,,,,416236.0,420856.0,704958.0,805284.0,789573.0,516059.0,650980.0
1858,90036,2011-01-31,5.0,36.77,53.15,20.04,,,,,,,,,,,,,,412210.0,420148.0,707695.0,805279.0,789518.0,512383.0,652332.0
1859,90036,2011-02-28,9.0,33.16,56.89,19.96,,,,,,,,,,,,,,412821.0,422214.0,710461.0,807510.0,795327.0,511944.0,655252.0
1860,90036,2011-03-31,15.0,31.29,59.11,19.85,,,,,,,,,,,,,,411123.0,422574.0,711709.0,808029.0,806486.0,509087.0,657357.0
1861,90036,2011-04-30,10.0,27.51,63.16,19.85,,,,,,,,,,,,,,410745.0,423437.0,714547.0,812367.0,820625.0,505880.0,660872.0
1862,90036,2011-05-31,5.0,27.2,64.18,19.88,,,,,,,,,,,,,,404293.0,419608.0,713479.0,811592.0,829236.0,497420.0,659439.0
1863,90036,2011-06-30,17.0,26.25,64.22,19.81,,,,,,,,,,,,,482.62648482182,401298.0,418449.0,713526.0,814824.0,839078.0,493449.0,659671.0
1864,90036,2011-07-31,12.0,29.11,60.16,19.86,,,,,,,,,,,,,,398564.0,419319.0,714645.0,811512.0,842284.0,490700.0,658602.0
1865,90036,2011-08-31,13.0,33.2,55.26,19.96,,,,,,,,,,,,,,396912.0,425860.0,723690.0,815669.0,847018.0,488555.0,665002.0
1866,90036,2011-09-30,16.0,34.59,54.41,19.84,,,,,,,,,,,,,404.70934510669997,394285.0,431704.0,734191.0,817581.0,852099.0,485218.0,673330.0
1867,90036,2011-10-31,10.0,38.37,51.0,19.82,,,2.23022312373225,,,,,,,,,,,389436.0,434802.0,743204.0,823511.0,857783.0,480746.0,681897.0
1868,90036,2011-11-30,10.0,37.52,52.2,19.87,,,2.1871088861076298,,,,,,,,,,,389567.0,436410.0,746397.0,824629.0,859518.0,480370.0,685323.0
1869,90036,2011-12-31,13.0,36.91,52.16,19.9,,2.55452755905512,2.26796889055765,,,,,,,,,,,387910.0,435666.0,746338.0,829566.0,865373.0,476881.0,685286.0
1870,90036,2012-01-31,9.0,34.7,54.82,19.76,,2.36039809863339,2.13357034647901,,,,,,,,,,,386895.0,435655.0,746950.0,835328.0,875918.0,475374.0,685740.0
1871,90036,2012-02-29,11.0,38.3,50.43,19.84,,2.5702380952381,2.24630113141862,,,,,,,,,,,384528.0,434446.0,749602.0,845304.0,890641.0,474341.0,688020.0
1872,90036,2012-03-31,10.0,38.37,48.72,19.8,,2.3640056022409,2.17493472584856,,,,,,,,,,,382103.0,433776.0,751926.0,850324.0,894848.0,473810.0,689172.0
1873,90036,2012-04-30,13.0,41.91,45.52,19.95,,2.61461318051576,2.21897073662967,,,,,,,,,,,380575.0,434322.0,753129.0,852115.0,897575.0,472632.0,689876.0
1874,90036,2012-05-31,14.0,45.56,42.12,20.2,,2.5,2.17919670442842,,,,,,,,,,,381239.0,436868.0,755237.0,855309.0,903107.0,473239.0,692679.0
1875,90036,2012-06-30,21.0,47.4,40.89,20.3,,2.58379888268156,2.35132113821138,,,,,,,,,,,382077.0,440818.0,761391.0,861923.0,915081.0,474627.0,698801.0
1876,90036,2012-07-31,10.0,50.29,40.35,20.23,,2.8436619718309903,2.56818880231567,,,,,,,,,,,383819.0,445665.0,767575.0,874145.0,937013.0,478802.0,706330.0
1877,90036,2012-08-31,19.0,53.32,37.01,20.47,,2.7317555938037903,2.48325996739292,,,,,,,,,,,386700.0,444872.0,766185.0,874435.0,962272.0,484051.0,705303.0
1878,90036,2012-09-30,11.0,58.7,30.81,20.78,,2.7366863905325403,2.44002741603838,,,,,,,,,,,392024.0,444577.0,764959.0,876954.0,988710.0,492648.0,705735.0
1879,90036,2012-10-31,12.0,67.96,23.49,21.03,,2.80915492957746,2.42033383915023,,,,,,,,,,,399577.0,446303.0,769815.0,881651.0,1011302.0,502690.0,710216.0
1880,90036,2012-11-30,17.0,76.17,16.75,21.25,,2.838716160629,2.3699808795411097,,,,,,,,,,,403780.0,454148.0,782745.0,897600.0,1035278.0,510730.0,723663.0
1881,90036,2012-12-31,19.0,81.51,12.29,21.45,,2.8409999627018796,2.3991275021758,,,,,,,,,,,408412.0,465730.0,798872.0,913328.0,1058314.0,520784.0,738988.0
1882,90036,2013-01-31,16.0,86.21,8.89,21.7,,2.875,2.39614094049763,,,,,,,,,,,411580.0,476587.0,813027.0,924020.0,1072336.0,527828.0,752461.0
1883,90036,2013-02-28,14.0,88.15,8.27,21.86,,2.7494966442952995,2.3582477206063,,,,,,,,,,,416537.0,488470.0,830195.0,938792.0,1086365.0,537414.0,767784.0
1884,90036,2013-03-31,11.0,91.93,5.45,22.39,,2.7972027972027997,2.38516992790937,,,,,,,,,,,420306.0,499445.0,846988.0,957212.0,1110108.0,546702.0,783582.0
1885,90036,2013-04-30,13.0,94.38,2.89,22.59,,2.9668202764977,2.45,,,,,,,,,,,423878.0,510533.0,868051.0,980706.0,1143582.0,559221.0,802379.0
1886,90036,2013-05-31,19.0,94.65,3.3,22.85,,2.9087557603686602,2.4952,,,,,,,,,,,426770.0,520201.0,887626.0,1001023.0,1174306.0,569400.0,819621.0
1887,90036,2013-06-30,17.0,95.57,2.66,23.21,,2.6615456238361297,2.4844533600802405,,,,,,,,,,,431559.0,529508.0,906210.0,1018494.0,1202203.0,579880.0,835806.0
1888,90036,2013-07-31,17.0,96.63,2.01,23.24,,2.78888888888889,2.51020288311358,,,,,,,,,,,438187.0,538311.0,925282.0,1036577.0,1224029.0,589018.0,852787.0
1889,90036,2013-08-31,17.0,96.08,2.62,23.16,,2.8237442922374396,2.52470542635659,,,,,,,,,,,446338.0,549478.0,945208.0,1059585.0,1249397.0,601739.0,871665.0
1890,90036,2013-09-30,13.0,95.68,2.96,23.34,,2.8535980148883398,2.5055988315482,,,,,,,,,,,452482.0,558165.0,967626.0,1080700.0,1272552.0,609801.0,890475.0
1891,90036,2013-10-31,18.0,94.86,3.27,23.43,,2.8333222971761205,2.40064401717379,,,,,,,,,,,457151.0,563516.0,981339.0,1093884.0,1296909.0,613949.0,901412.0
1892,90036,2013-11-30,14.0,94.45,3.98,23.65,,2.67978522851404,2.4025974025974,,,,,,,,,,,460396.0,565531.0,997914.0,1105452.0,1319301.0,615182.0,912880.0
1893,90036,2013-12-31,11.0,94.21,4.39,23.82,,2.84166666666667,2.51907709241776,,,,,,,,,,,462208.0,565376.0,1008486.0,1114073.0,1336764.0,615964.0,920401.0
1894,90036,2014-01-31,14.0,93.87,4.73,23.93,,2.85703378507349,2.5387443438913997,,,,,,,,609.542766978203,,,464063.0,567070.0,1024067.0,1129112.0,1366828.0,619725.0,932499.0
1895,90036,2014-02-28,9.0,91.83,5.38,23.88,,2.6640826873385,2.55026455026455,,,,,,,,636.363636363636,,,464023.0,567341.0,1030768.0,1131350.0,1382277.0,619893.0,937219.0
1896,90036,2014-03-31,18.0,90.77,5.89,24.17,,2.69594594594595,2.57857142857143,,,,,,,,624.812406203102,,,466022.0,572149.0,1039583.0,1137057.0,1394720.0,623013.0,943949.0
1897,90036,2014-04-30,15.0,91.79,5.39,24.48,,2.73040213178295,2.56598892937398,,,,,,,,646.157893912387,,,468038.0,576353.0,1043046.0,1139843.0,1390730.0,624221.0,946677.0
1898,90036,2014-05-31,17.0,89.43,7.16,24.48,,2.83783783783784,2.6018099547511295,,,,,,,,666.436464088398,,,471540.0,582575.0,1045853.0,1148311.0,1395668.0,628682.0,949944.0
1899,90036,2014-06-30,19.0,85.0,10.57,24.48,,2.83783783783784,2.7251690619351603,,,,,,,,672.6133076181289,,,472888.0,587617.0,1048320.0,1157995.0,1406382.0,632652.0,953805.0
1900,90036,2014-07-31,15.0,79.45,15.41,23.85,,2.83783783783784,2.52408477842004,,,,,,,,611.584327086882,,,475481.0,591566.0,1051260.0,1165763.0,1419798.0,638418.0,957724.0
1901,90036,2014-08-31,20.0,74.98,18.3,23.73,,2.88333333333333,2.6656976744186003,,,,,,,,635.552723797388,,,472460.0,594363.0,1058486.0,1176247.0,1430988.0,637275.0,965142.0
1902,90036,2014-09-30,15.0,72.73,19.94,23.13,,2.8535502958579904,2.67016717573535,,,,,,,,636.684484402023,,,470055.0,596374.0,1063830.0,1186707.0,1438922.0,635448.0,971471.0
1903,90036,2014-10-31,14.0,71.51,22.97,22.91,,2.7938597237584704,2.64587131793319,,,,,,,,598.120019973454,,,465649.0,601330.0,1074945.0,1203356.0,1453520.0,634142.0,983650.0
1904,90036,2014-11-30,12.0,75.12,20.31,23.11,,2.90727272727273,2.62433862433862,,,,,,,,613.043634241817,,,468113.0,608265.0,1082581.0,1218130.0,1469559.0,638978.0,993524.0
1905,90036,2014-12-31,10.0,72.84,22.32,23.02,,2.7722222222222204,2.67667844522968,,,,,,,,615.187275525911,,,470641.0,615313.0,1090826.0,1232946.0,1485739.0,642728.0,1004009.0
1906,90036,2015-01-31,14.0,72.22,22.02,22.96,,2.87992315081652,2.61510710032873,,,,,,,,685.952840479987,,,476436.0,624548.0,1101272.0,1254756.0,1496488.0,647590.0,1017489.0
1907,90036,2015-02-28,14.0,75.84,19.26,22.89,,2.9640625,2.62921252037943,,,,,,,,685.638197815942,,,482067.0,634551.0,1115444.0,1279656.0,1515139.0,652392.0,1033569.0
1908,90036,2015-03-31,15.0,79.07,16.02,22.96,,3.02170724094881,2.55389810437333,,,,,,,,697.419224603403,,,489249.0,643816.0,1133847.0,1306042.0,1543372.0,656511.0,1052117.0
1909,90036,2015-04-30,12.0,82.19,13.45,22.72,,3.01266625984344,2.59910246821242,,,,,,,,666.333333333333,,,493140.0,651242.0,1145839.0,1318389.0,1562903.0,657534.0,1063692.0
1910,90036,2015-05-31,18.0,80.73,13.45,22.72,,3.00132478632479,2.59072463768116,,,,,,,,665.093842510361,,,497003.0,660039.0,1166261.0,1337003.0,1583434.0,659337.0,1082093.0
1911,90036,2015-06-30,11.0,81.61,12.87,22.54,,3.05557323436379,2.64919390198986,,,,,,,,650.476799653079,,,501301.0,668245.0,1182612.0,1349099.0,1594587.0,660895.0,1095796.0
1912,90036,2015-07-31,12.0,82.81,11.78,22.51,,3.08356492969396,2.74401473296501,,,,,,,,654.945904173107,,,502015.0,677740.0,1203206.0,1368828.0,1618123.0,662368.0,1111292.0
1913,90036,2015-08-31,15.0,82.36,12.94,22.55,,3.03141361256545,2.69055118110236,,,,,,,,628.794232437121,,,504799.0,689133.0,1218800.0,1386605.0,1640040.0,665655.0,1123612.0
1914,90036,2015-09-30,18.0,82.21,11.89,22.3,,3.11461067366579,2.7635696209981204,,,,,,,,618.698441796517,,,506326.0,705110.0,1233367.0,1404542.0,1663084.0,670758.0,1137095.0
1915,90036,2015-10-31,20.0,76.25,17.48,22.1,,3.13571428571429,2.8885564697082997,,,,,,,,618.698441796517,,,512691.0,721814.0,1246774.0,1423870.0,1685450.0,676816.0,1153062.0
1916,90036,2015-11-30,11.0,67.81,26.09,22.09,,2.88740310077519,2.7436108762492504,,,,,,,,661.440225379716,,,515841.0,735371.0,1261110.0,1443455.0,1709474.0,681165.0,1169678.0
1917,90036,2015-12-31,15.0,66.83,27.9,22.08,,2.83204134366925,2.58535565222849,,,,,,,,698.891031822565,,,520353.0,748827.0,1282217.0,1470643.0,1739036.0,687034.0,1191540.0
1918,90036,2016-01-31,13.0,68.06,24.86,22.18,,2.87114845938375,2.56735189819791,,,,,,,,704.806409263085,,,520438.0,757359.0,1297325.0,1483582.0,1756618.0,689519.0,1206366.0
1919,90036,2016-02-29,15.0,68.16,25.14,22.91,,2.73625,2.6329227315821804,,,,,,,,753.410498511111,,,521795.0,766522.0,1316630.0,1501782.0,1779570.0,692177.0,1224484.0
1920,90036,2016-03-31,15.0,68.16,26.6,22.68,,2.8016615737204,2.6251949167340096,,,,,,,,746.8172553889349,,,520756.0,773315.0,1330063.0,1509540.0,1783826.0,692768.0,1236989.0
1921,90036,2016-04-30,15.0,67.31,25.51,22.58,,2.7884068627451004,2.59802158273381,,,,,,,,733.5395492708791,,,524711.0,785456.0,1355283.0,1536170.0,1814405.0,698921.0,1261290.0
1922,90036,2016-05-31,23.0,83.67,11.19,23.26,,2.76861111111111,2.59991007194245,,,,,,,,713.1055200901241,,,525581.0,794145.0,1374894.0,1552301.0,1831847.0,702426.0,1280212.0
1923,90036,2016-06-30,22.0,83.5,11.46,23.03,,2.96168108776267,2.58812949640288,,,,,,,,692.379182156134,,773.86934673367,527341.0,806437.0,1401404.0,1580186.0,1860425.0,706106.0,1306830.0
1924,90036,2016-07-31,18.0,77.86,17.79,22.78,,3.02801120448179,2.80233690360273,,,,,,,,692.979813196746,,,528684.0,818243.0,1435813.0,1610507.0,1869588.0,707128.0,1331822.0
1925,90036,2016-08-31,17.0,87.31,9.01,22.98,,2.9454901960784303,2.6083633093525203,,,,,,,,701.754385964912,,,533320.0,832165.0,1474678.0,1642012.0,1877084.0,710385.0,1360220.0
1926,90036,2016-09-30,15.0,89.59,6.63,23.17,,2.9922480620155,2.6456834532374103,,,,,,,,717.908082408875,,,539847.0,843568.0,1512517.0,1674921.0,1887881.0,715901.0,1387800.0
1927,90036,2016-10-31,10.0,90.44,5.78,23.17,,2.7722222222222204,2.6443522364439502,,,,,,,,733.444550382554,,,543919.0,854313.0,1538556.0,1689211.0,1900975.0,722265.0,1409638.0
1928,90036,2016-11-30,25.0,91.94,4.87,23.15,,2.89765388310057,2.69283622472355,,,,,,,,739.5476762731039,,,546205.0,864295.0,1552269.0,1697479.0,1914586.0,726481.0,1421864.0
1929,90036,2016-12-31,10.0,91.77,4.29,23.01,,2.9481026785714306,2.72517552657974,,,,,,,,744.628631677601,,,547789.0,876798.0,1562109.0,1699888.0,1933868.0,730765.0,1430044.0
1930,90036,2017-01-31,16.0,89.69,5.78,22.64,,2.87992315081652,2.7083333333333304,,,,,,,,748.863636363636,,,552416.0,892359.0,1574160.0,1713796.0,1961309.0,736265.0,1441943.0
1931,90036,2017-02-28,15.0,89.11,5.99,22.53,,3.11785714285714,2.98582966092849,2.66,,,,,,,737.919742845292,,,555254.0,907075.0,1583449.0,1725484.0,1985531.0,741659.0,1452823.0
1932,90036,2017-03-31,16.0,88.19,5.58,22.44,,3.05882352941176,2.80468771552319,2.671330069312,,,,,,,790.0677200902941,,,557973.0,920790.0,1588214.0,1742658.0,2011008.0,746167.0,1463351.0
1933,90036,2017-04-30,18.0,84.48,8.23,22.34,3.1885714285714,3.10322432943401,2.74663123809735,2.7791814047498704,,,,,,,750.0,,,558853.0,930702.0,1591777.0,1755522.0,2035678.0,748491.0,1472861.0
1934,90036,2017-05-31,20.0,78.77,12.35,22.31,3.1984482758621002,3.19484240687679,2.74196689386563,2.7297849670575802,,,,,,,773.548572449485,,,564384.0,941364.0,1600754.0,1777665.0,2073125.0,753007.0,1487530.0
1935,90036,2017-06-30,26.0,80.27,11.26,22.36,3.2931034482759,3.18850647475622,2.81626316721253,2.48262164846077,,,,,,,767.844268204758,,,568881.0,951055.0,1610111.0,1795311.0,2103723.0,757921.0,1501126.0
1936,90036,2017-07-31,17.0,72.71,18.99,22.56,3.32,3.1529100529100496,2.84909090909091,2.48262164846077,,,,,,,772.9220487643421,,,572016.0,960629.0,1598614.0,1784295.0,2128649.0,761276.0,1510683.0
1937,90036,2017-08-31,24.0,68.04,21.2,22.63,3.4629032258064,3.09909090909091,2.8161375661375696,2.51141552511416,,,,,,,771.921853702862,,,572561.0,970387.0,1586350.0,1771057.0,2148443.0,764134.0,1518113.0
1938,90036,2017-09-30,19.0,74.91,15.83,22.92,3.1044025157233,3.1622159850307403,2.83395176252319,2.6019277108433703,,,,,,,793.1673728813561,,,572879.0,979317.0,1577175.0,1752832.0,2169047.0,765262.0,1525209.0
1939,90036,2017-10-31,21.0,59.9,26.72,23.42,3.1428571428571,3.0229226361031496,2.7888157894736803,2.6558840764427005,,,,,,,814.896430145439,,,576604.0,988852.0,1584078.0,1771056.0,2192080.0,768041.0,1536268.0
1940,90036,2017-11-30,14.0,73.21,21.38,24.57,3.1874213836478003,3.13498312710911,2.7903930131004397,2.7238275698721,,,,,,,806.2393887945669,,,581730.0,1004916.0,1604918.0,1795317.0,2223280.0,774620.0,1559803.0
1941,90036,2017-12-31,14.0,59.7,32.64,24.13,3.6032959106052,3.1871535944370604,2.8655844866055205,2.8437009932043904,,,,,,,810.5679094700031,,,587037.0,1019350.0,1627590.0,1824720.0,2248916.0,779740.0,1587332.0
1942,90036,2018-01-31,13.0,58.51,35.5,23.85,3.5985074626866003,3.25652841781874,2.93079237713139,2.88,,,,,,,799.68,,,593481.0,1035720.0,1653403.0,1845372.0,2281930.0,786675.0,1614284.0
1943,90036,2018-02-28,13.0,59.75,33.14,24.04,3.5290322580645,3.3780444126074505,2.9626047711154104,2.89258440739286,,,,,,,775.470473718365,,,601751.0,1053379.0,1682566.0,1869352.0,2315390.0,792495.0,1643905.0
1944,90036,2018-03-31,14.0,67.13,26.47,24.61,3.6093189964157997,3.3651685393258397,2.9476190476190496,3.01551724137931,,,,,,,827.218158002479,,,612912.0,1074039.0,1718368.0,1897777.0,2362501.0,800250.0,1677895.0
1945,90036,2018-04-30,16.0,69.92,24.09,25.0,3.9875,3.46,2.96887369760535,2.91688447464715,,3.0238887208951004,,,,,820.61682038198,,,619913.0,1089864.0,1745616.0,1926724.0,2389867.0,804234.0,1706542.0
1946,90036,2018-05-31,18.0,75.37,19.84,25.19,,3.5252808988764,2.9528819219995697,2.8273615635179197,,3.0238887208951004,,,,,835.9133126934979,,,625160.0,1102333.0,1757730.0,1944443.0,2415850.0,806751.0,1721739.0
1947,90036,2018-06-30,15.0,76.62,17.52,25.24,,3.51818181818182,3.06898971682199,2.85183397683398,,3.0296044045977,,,,,818.0163785259331,,,628556.0,1111444.0,1765839.0,1958942.0,2435066.0,807508.0,1733113.0
1948,90036,2018-07-31,15.0,76.76,17.18,25.21,,3.5208333333333304,3.0331125827814596,2.76454138702461,,3.02960440459765,,,,,818.0163785259331,,,630013.0,1122578.0,1765643.0,1988805.0,2473801.0,810018.0,1751946.0
1949,90036,2018-08-31,21.0,79.58,14.26,24.79,,3.6875,3.10020174848689,2.90733590733591,,3.1199839943820695,,,,,815.243756159752,,,630302.0,1131905.0,1767049.0,2031950.0,2523038.0,810746.0,1776156.0
1950,90036,2018-09-30,8.0,55.87,28.99,24.18,,3.7250604594921404,3.1102362204724403,2.9518072289156603,,3.06639984953889,,,,,820.922389313129,,,628654.0,1141448.0,1763017.0,2076872.0,2573738.0,811963.0,1798555.0
1951,90036,2018-10-31,15.0,56.11,30.79,24.21,,3.5709255533199196,2.93542757417103,2.90894839833698,,3.0238887208950698,,,,,852.763819095477,,,628415.0,1150247.0,1772898.0,2114635.0,2622993.0,813965.0,1820748.0
1952,90036,2018-11-30,15.0,42.87,49.1,23.91,,3.28138389423957,2.9105444457992897,2.84886020008863,,3.0238887208950698,,,,,861.163778689216,,,628128.0,1155670.0,1778060.0,2145358.0,2659639.0,815329.0,1838166.0
1953,90036,2018-12-31,17.0,53.52,38.21,23.89,4.523809523809519,3.26859504132231,2.97556719022688,2.87228915662651,,3.06036778387096,,,,,815.457950289411,,,629372.0,1160053.0,1779860.0,2170535.0,2696701.0,816634.0,1850887.0
1954,90036,2019-01-31,6.0,53.76,36.85,23.91,4.523809523809519,3.3499197431781695,2.97556719022688,2.8693548387096803,,3.0960424710424705,,,,,867.052023121387,,,629732.0,1161427.0,1781929.0,2188507.0,2725704.0,815373.0,1860899.0
1955,90036,2019-02-28,11.0,51.79,39.2,23.83,4.57835155338422,3.3596805643172596,2.9703470772964597,2.8874718679669904,,3.2626427406198997,,,,,880.600880600881,,,627211.0,1160586.0,1785617.0,2202207.0,2742264.0,808928.0,1868741.0
1956,90036,2019-03-31,17.0,44.74,47.64,23.72,4.52961672473868,3.4359243697479,2.98983050847458,2.98225806451613,,3.20924261874198,,,,,883.214920071048,,,621787.0,1160328.0,1791212.0,2214546.0,2752042.0,801670.0,1877884.0
